playerId,season,name,team,position,situation,games_played,icetime,shifts,gameScore,onIce_xGoalsPercentage,offIce_xGoalsPercentage,onIce_corsiPercentage,offIce_corsiPercentage,onIce_fenwickPercentage,offIce_fenwickPercentage,iceTimeRank,I_F_xOnGoal,I_F_xGoals,I_F_xRebounds,I_F_xFreeze,I_F_xPlayStopped,I_F_xPlayContinuedInZone,I_F_xPlayContinuedOutsideZone,I_F_flurryAdjustedxGoals,I_F_scoreVenueAdjustedxGoals,I_F_flurryScoreVenueAdjustedxGoals,I_F_primaryAssists,I_F_secondaryAssists,I_F_shotsOnGoal,I_F_missedShots,I_F_blockedShotAttempts,I_F_shotAttempts,I_F_points,I_F_goals,I_F_rebounds,I_F_reboundGoals,I_F_freeze,I_F_playStopped,I_F_playContinuedInZone,I_F_playContinuedOutsideZone,I_F_savedShotsOnGoal,I_F_savedUnblockedShotAttempts,penalties,I_F_penalityMinutes,I_F_faceOffsWon,I_F_hits,I_F_takeaways,I_F_giveaways,I_F_lowDangerShots,I_F_mediumDangerShots,I_F_highDangerShots,I_F_lowDangerxGoals,I_F_mediumDangerxGoals,I_F_highDangerxGoals,I_F_lowDangerGoals,I_F_mediumDangerGoals,I_F_highDangerGoals,I_F_scoreAdjustedShotsAttempts,I_F_unblockedShotAttempts,I_F_scoreAdjustedUnblockedShotAttempts,I_F_dZoneGiveaways,I_F_xGoalsFromxReboundsOfShots,I_F_xGoalsFromActualReboundsOfShots,I_F_reboundxGoals,I_F_xGoals_with_earned_rebounds,I_F_xGoals_with_earned_rebounds_scoreAdjusted,I_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,I_F_shifts,I_F_oZoneShiftStarts,I_F_dZoneShiftStarts,I_F_neutralZoneShiftStarts,I_F_flyShiftStarts,I_F_oZoneShiftEnds,I_F_dZoneShiftEnds,I_F_neutralZoneShiftEnds,I_F_flyShiftEnds,faceoffsWon,faceoffsLost,timeOnBench,penalityMinutes,penalityMinutesDrawn,penaltiesDrawn,shotsBlockedByPlayer,OnIce_F_xOnGoal,OnIce_F_xGoals,OnIce_F_flurryAdjustedxGoals,OnIce_F_scoreVenueAdjustedxGoals,OnIce_F_flurryScoreVenueAdjustedxGoals,OnIce_F_shotsOnGoal,OnIce_F_missedShots,OnIce_F_blockedShotAttempts,OnIce_F_shotAttempts,OnIce_F_goals,OnIce_F_rebounds,OnIce_F_reboundGoals,OnIce_F_lowDangerShots,OnIce_F_mediumDangerShots,OnIce_F_highDangerShots,OnIce_F_lowDangerxGoals,OnIce_F_mediumDangerxGoals,OnIce_F_highDangerxGoals,OnIce_F_lowDangerGoals,OnIce_F_mediumDangerGoals,OnIce_F_highDangerGoals,OnIce_F_scoreAdjustedShotsAttempts,OnIce_F_unblockedShotAttempts,OnIce_F_scoreAdjustedUnblockedShotAttempts,OnIce_F_xGoalsFromxReboundsOfShots,OnIce_F_xGoalsFromActualReboundsOfShots,OnIce_F_reboundxGoals,OnIce_F_xGoals_with_earned_rebounds,OnIce_F_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_F_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OnIce_A_xOnGoal,OnIce_A_xGoals,OnIce_A_flurryAdjustedxGoals,OnIce_A_scoreVenueAdjustedxGoals,OnIce_A_flurryScoreVenueAdjustedxGoals,OnIce_A_shotsOnGoal,OnIce_A_missedShots,OnIce_A_blockedShotAttempts,OnIce_A_shotAttempts,OnIce_A_goals,OnIce_A_rebounds,OnIce_A_reboundGoals,OnIce_A_lowDangerShots,OnIce_A_mediumDangerShots,OnIce_A_highDangerShots,OnIce_A_lowDangerxGoals,OnIce_A_mediumDangerxGoals,OnIce_A_highDangerxGoals,OnIce_A_lowDangerGoals,OnIce_A_mediumDangerGoals,OnIce_A_highDangerGoals,OnIce_A_scoreAdjustedShotsAttempts,OnIce_A_unblockedShotAttempts,OnIce_A_scoreAdjustedUnblockedShotAttempts,OnIce_A_xGoalsFromxReboundsOfShots,OnIce_A_xGoalsFromActualReboundsOfShots,OnIce_A_reboundxGoals,OnIce_A_xGoals_with_earned_rebounds,OnIce_A_xGoals_with_earned_rebounds_scoreAdjusted,OnIce_A_xGoals_with_earned_rebounds_scoreFlurryAdjusted,OffIce_F_xGoals,OffIce_A_xGoals,OffIce_F_shotAttempts,OffIce_A_shotAttempts,xGoalsForAfterShifts,xGoalsAgainstAfterShifts,corsiForAfterShifts,corsiAgainstAfterShifts,fenwickForAfterShifts,fenwickAgainstAfterShifts
8480160,2020,Radim Simek,S.J,D,5on5,40,30415.0,679.0,6.4,0.52,0.49,0.49,0.49,0.51,0.48,215.0,22.45,1.11,1.24,6.49,0.74,13.6,9.82,1.02,1.04,0.96,1.0,3.0,23.0,10.0,14.0,47.0,6.0,2.0,0.0,0.0,10.0,2.0,7.0,12.0,21.0,31.0,5.0,13.0,0.0,71.0,3.0,12.0,31.0,1.0,1.0,0.69,0.12,0.29,2.0,0.0,0.0,45.3,33.0,31.91,9.0,0.25,0.0,0.33,1.03,0.99,0.97,679.0,62.0,60.0,99.0,458.0,92.0,96.0,78.0,413.0,0.0,0.0,87352.0,13.0,17.0,7.0,39.0,253.83,20.33,19.74,20.32,19.74,232.0,123.0,96.0,451.0,18.0,15.0,2.0,275.0,65.0,15.0,8.41,7.76,4.16,7.0,7.0,4.0,446.41,355.0,353.52,3.54,2.88,2.88,20.99,21.03,20.77,241.21,18.4,17.87,18.48,17.96,239.0,102.0,126.0,467.0,26.0,14.0,3.0,263.0,60.0,18.0,6.7,7.1,4.6,8.0,15.0,3.0,471.26,341.0,342.21,3.18,3.14,3.36,18.22,18.33,18.12,55.97,59.03,1284.0,1343.0,1.95,0.49,47.0,10.0,36.0,9.0
8480160,2020,Radim Simek,S.J,D,4on5,40,3175.0,78.0,3.85,0.21,0.21,0.19,0.18,0.2,0.19,121.0,2.17,0.08,0.07,0.21,0.06,0.67,1.91,0.05,0.08,0.05,0.0,0.0,3.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,2.0,0.0,4.0,4.0,1.0,3.0,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,3.0,3.0,3.0,1.0,0.02,0.0,0.0,0.1,0.1,0.06,78.0,0.0,15.0,3.0,60.0,6.0,17.0,11.0,44.0,0.0,0.0,7929.0,2.0,0.0,0.0,0.0,9.84,0.81,0.76,0.81,0.76,11.0,2.0,4.0,17.0,0.0,0.0,0.0,8.0,5.0,0.0,0.18,0.62,0.0,0.0,0.0,0.0,17.0,13.0,13.0,0.12,0.0,0.0,0.93,0.93,0.87,36.5,3.11,3.04,3.11,3.04,38.0,14.0,20.0,72.0,5.0,2.0,0.0,40.0,10.0,2.0,0.91,1.18,1.02,1.0,2.0,2.0,72.0,52.0,52.0,0.83,0.06,0.06,3.87,3.87,3.79,2.65,10.04,46.0,215.0,0.2,0.02,2.0,1.0,2.0,1.0
8480160,2020,Radim Simek,S.J,D,5on4,40,173.0,19.0,2.97,1.0,0.85,1.0,0.86,1.0,0.84,63.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,2.0,2.0,0.0,15.0,2.0,0.0,3.0,14.0,0.0,0.0,4756.0,0.0,0.0,0.0,2.0,1.58,0.6,0.6,0.6,0.6,2.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.6,0.0,0.0,1.0,2.0,2.0,2.0,0.02,0.0,0.0,0.62,0.62,0.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.68,1.16,136.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0
8477220,2020,Nate Schmidt,VAN,D,other,54,2415.0,42.0,8.45,0.55,0.31,0.44,0.56,0.45,0.5,107.0,2.71,0.19,0.18,0.58,0.08,1.56,1.41,0.18,0.19,0.18,2.0,0.0,0.0,4.0,1.0,5.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.19,0.0,0.0,0.0,0.0,0.0,5.0,4.0,4.0,0.0,0.05,0.0,0.0,0.24,0.24,0.22,42.0,3.0,10.0,6.0,23.0,11.0,6.0,8.0,17.0,0.0,0.0,5389.0,0.0,0.0,0.0,2.0,18.23,5.19,4.81,5.19,4.81,15.0,10.0,4.0,29.0,3.0,1.0,0.0,13.0,5.0,7.0,0.48,0.64,4.06,0.0,0.0,3.0,29.0,25.0,25.0,0.34,0.53,0.53,5.0,5.0,4.89,21.48,4.19,3.95,4.19,3.95,19.0,11.0,7.0,37.0,2.0,2.0,0.0,14.0,11.0,5.0,0.43,1.22,2.54,0.0,1.0,1.0,37.0,30.0,30.0,0.51,0.47,0.47,4.23,4.23,3.99,6.85,15.5,82.0,64.0,0.0,0.03,0.0,1.0,0.0,1.0
8477220,2020,Nate Schmidt,VAN,D,all,54,65133.0,1311.0,10.5,0.44,0.46,0.44,0.48,0.45,0.48,188.0,73.4,3.4,4.1,18.83,2.4,41.98,35.29,3.26,3.42,3.26,8.0,2.0,76.0,30.0,53.0,159.0,15.0,5.0,5.0,2.0,13.0,0.0,24.0,59.0,71.0,101.0,2.0,4.0,0.0,15.0,18.0,68.0,97.0,8.0,1.0,2.07,1.0,0.33,4.0,1.0,0.0,157.34,106.0,105.82,57.0,0.86,0.75,0.28,3.98,3.96,3.87,1311.0,104.0,201.0,244.0,762.0,176.0,171.0,177.0,787.0,0.0,0.0,130942.0,4.0,2.0,1.0,72.0,495.49,46.17,44.37,46.15,44.34,498.0,193.0,207.0,898.0,39.0,40.0,5.0,515.0,131.0,45.0,14.67,16.18,15.31,15.0,15.0,9.0,893.28,691.0,690.21,6.96,9.07,9.07,44.06,44.04,43.16,609.82,59.7,57.14,60.14,57.54,604.0,247.0,286.0,1137.0,55.0,46.0,10.0,621.0,173.0,57.0,18.57,21.01,20.12,20.0,19.0,16.0,1148.53,851.0,856.86,9.62,11.8,12.08,57.24,57.55,55.92,98.23,116.73,1960.0,2101.0,0.0,0.0,0.0,0.0,0.0,0.0
8477220,2020,Nate Schmidt,VAN,D,5on5,54,54336.0,1057.0,10.5,0.46,0.45,0.45,0.47,0.47,0.47,171.0,63.03,2.59,3.36,16.6,2.07,35.99,30.38,2.47,2.61,2.48,6.0,2.0,68.0,23.0,47.0,138.0,13.0,5.0,5.0,2.0,12.0,0.0,21.0,48.0,63.0,86.0,2.0,4.0,0.0,14.0,14.0,60.0,84.0,7.0,0.0,1.7,0.89,0.0,4.0,1.0,0.0,136.34,91.0,90.82,50.0,0.67,0.75,0.28,2.98,2.97,2.9,1057.0,71.0,151.0,228.0,607.0,153.0,131.0,136.0,637.0,0.0,0.0,101642.0,4.0,2.0,1.0,67.0,430.74,37.01,35.87,36.99,35.83,432.0,170.0,182.0,784.0,34.0,37.0,5.0,455.0,114.0,33.0,13.25,14.09,9.68,14.0,14.0,6.0,779.28,602.0,601.21,5.74,8.16,8.16,34.59,34.57,34.07,495.9,43.79,42.05,44.23,42.45,487.0,204.0,254.0,945.0,41.0,35.0,8.0,521.0,131.0,39.0,16.24,16.15,11.39,18.0,15.0,8.0,956.53,691.0,696.86,7.08,8.54,9.09,41.77,42.08,41.18,62.94,78.27,1445.0,1653.0,4.48,1.37,79.0,19.0,68.0,18.0
8477220,2020,Nate Schmidt,VAN,D,4on5,54,5115.0,115.0,12.45,0.04,0.12,0.11,0.14,0.1,0.16,155.0,0.77,0.06,0.03,0.07,0.02,0.26,0.56,0.06,0.06,0.06,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,5.0,1.0,0.0,0.0,0.06,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,5.0,0.01,0.0,0.0,0.07,0.07,0.07,115.0,0.0,36.0,4.0,75.0,3.0,22.0,18.0,72.0,0.0,0.0,10790.0,0.0,0.0,0.0,0.0,9.93,0.48,0.48,0.48,0.48,12.0,1.0,4.0,17.0,0.0,0.0,0.0,12.0,0.0,1.0,0.27,0.0,0.22,0.0,0.0,0.0,17.0,13.0,13.0,0.08,0.0,0.0,0.56,0.56,0.56,80.12,10.57,9.99,10.57,9.99,86.0,27.0,24.0,137.0,10.0,9.0,2.0,77.0,23.0,13.0,1.69,2.69,6.19,2.0,1.0,7.0,137.0,113.0,113.0,1.87,2.79,2.51,9.92,9.92,9.42,1.77,13.57,42.0,268.0,0.06,0.0,2.0,0.0,2.0,0.0
8477220,2020,Nate Schmidt,VAN,D,5on4,54,3267.0,97.0,10.85,0.77,0.85,0.81,0.9,0.77,0.87,111.0,6.89,0.56,0.53,1.58,0.22,4.17,2.94,0.54,0.56,0.54,0.0,0.0,7.0,3.0,5.0,15.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,7.0,7.0,10.0,0.0,0.0,0.0,0.0,0.0,2.0,8.0,1.0,1.0,0.12,0.11,0.33,0.0,0.0,0.0,15.0,10.0,10.0,1.0,0.14,0.0,0.0,0.7,0.7,0.68,97.0,30.0,4.0,6.0,57.0,9.0,12.0,15.0,61.0,0.0,0.0,10244.0,0.0,0.0,0.0,3.0,36.59,3.49,3.21,3.49,3.21,39.0,12.0,17.0,68.0,2.0,2.0,0.0,35.0,12.0,4.0,0.68,1.46,1.35,1.0,1.0,0.0,68.0,51.0,51.0,0.8,0.38,0.38,3.91,3.91,3.64,10.88,1.01,1.01,1.01,1.01,11.0,4.0,1.0,16.0,2.0,0.0,0.0,8.0,7.0,0.0,0.16,0.85,0.0,0.0,2.0,0.0,16.0,15.0,15.0,0.14,0.0,0.0,1.16,1.16,1.16,16.53,2.92,303.0,34.0,0.0,0.06,1.0,1.0,0.0,1.0
8474230,2020,Micheal Haley,OTT,L,other,4,6.0,0.0,-0.3,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.71,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
8474230,2020,Micheal Haley,OTT,L,all,4,1450.0,38.0,-0.56,0.38,0.49,0.38,0.48,0.38,0.49,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,2.0,4.0,8.0,24.0,6.0,8.0,2.0,22.0,0.0,1.0,13460.0,5.0,5.0,1.0,0.0,5.78,0.33,0.33,0.33,0.33,6.0,3.0,5.0,14.0,0.0,0.0,0.0,7.0,2.0,0.0,0.15,0.19,0.0,0.0,0.0,0.0,13.97,9.0,9.0,0.07,0.0,0.0,0.4,0.4,0.4,9.55,0.55,0.55,0.54,0.54,9.0,6.0,8.0,23.0,1.0,1.0,0.0,12.0,3.0,0.0,0.24,0.3,0.0,1.0,0.0,0.0,23.16,15.0,15.01,0.15,0.03,0.03,0.67,0.66,0.66,8.63,9.15,207.0,226.0,0.0,0.0,0.0,0.0,0.0,0.0
8474230,2020,Micheal Haley,OTT,L,5on5,4,1440.0,37.0,-0.56,0.38,0.42,0.39,0.43,0.38,0.44,46.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,2.0,4.0,8.0,23.0,5.0,8.0,2.0,22.0,0.0,1.0,10726.0,5.0,5.0,1.0,0.0,5.78,0.33,0.33,0.33,0.33,6.0,3.0,5.0,14.0,0.0,0.0,0.0,7.0,2.0,0.0,0.15,0.19,0.0,0.0,0.0,0.0,13.97,9.0,9.0,0.07,0.0,0.0,0.4,0.4,0.4,9.55,0.55,0.55,0.54,0.54,9.0,6.0,7.0,22.0,1.0,1.0,0.0,12.0,3.0,0.0,0.24,0.3,0.0,1.0,0.0,0.0,22.16,15.0,15.01,0.15,0.03,0.03,0.67,0.66,0.66,4.54,6.34,144.0,189.0,0.0,0.01,0.0,1.0,0.0,1.0
8474230,2020,Micheal Haley,OTT,L,4on5,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8474230,2020,Micheal Haley,OTT,L,5on4,4,4.0,1.0,-0.11,0.0,1.0,0.0,1.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,236.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8478488,2020,Filip Chlapik,OTT,C,other,1,2.0,1.0,0.33,0.0,1.0,0.0,1.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8478488,2020,Filip Chlapik,OTT,C,all,1,431.0,12.0,0.33,0.59,0.43,0.57,0.56,0.54,0.54,12.0,0.79,0.01,0.03,0.23,0.02,0.38,0.33,0.01,0.01,0.01,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.9,1.0,0.95,0.0,0.01,0.0,0.0,0.02,0.02,0.02,12.0,2.0,0.0,0.0,10.0,4.0,4.0,1.0,3.0,0.0,0.0,3169.0,0.0,0.0,0.0,0.0,4.99,0.36,0.36,0.35,0.35,6.0,1.0,1.0,8.0,1.0,0.0,0.0,5.0,2.0,0.0,0.1,0.26,0.0,0.0,1.0,0.0,7.42,7.0,6.76,0.07,0.0,0.0,0.43,0.42,0.42,4.37,0.24,0.24,0.25,0.25,2.0,4.0,0.0,6.0,0.0,0.0,0.0,5.0,1.0,0.0,0.13,0.11,0.0,0.0,0.0,0.0,6.46,6.0,6.22,0.04,0.0,0.0,0.29,0.29,0.29,2.54,3.4,60.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0
8478488,2020,Filip Chlapik,OTT,C,5on5,1,429.0,11.0,0.33,0.59,0.3,0.57,0.56,0.54,0.52,12.0,0.79,0.01,0.03,0.23,0.02,0.38,0.33,0.01,0.01,0.01,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.0,0.9,1.0,0.95,0.0,0.01,0.0,0.0,0.02,0.02,0.02,11.0,2.0,0.0,0.0,9.0,3.0,4.0,1.0,3.0,0.0,0.0,2284.0,0.0,0.0,0.0,0.0,4.99,0.36,0.36,0.35,0.35,6.0,1.0,1.0,8.0,1.0,0.0,0.0,5.0,2.0,0.0,0.1,0.26,0.0,0.0,1.0,0.0,7.42,7.0,6.76,0.07,0.0,0.0,0.43,0.42,0.42,4.37,0.24,0.24,0.25,0.25,2.0,4.0,0.0,6.0,0.0,0.0,0.0,5.0,1.0,0.0,0.13,0.11,0.0,0.0,0.0,0.0,6.46,6.0,6.22,0.04,0.0,0.0,0.29,0.29,0.29,1.13,2.58,47.0,37.0,0.0,0.04,0.0,1.0,0.0,1.0
8478488,2020,Filip Chlapik,OTT,C,4on5,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8478488,2020,Filip Chlapik,OTT,C,5on4,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
8477939,2020,William Nylander,TOR,R,other,51,2767.0,48.0,37.3,0.65,0.56,0.77,0.38,0.78,0.38,186.0,12.13,2.64,1.14,1.85,0.45,6.13,3.79,2.44,2.64,2.44,2.0,1.0,12.0,4.0,3.0,19.0,5.0,2.0,2.0,1.0,2.0,0.0,5.0,5.0,10.0,14.0,0.0,0.0,2.0,0.0,3.0,1.0,4.0,8.0,4.0,0.22,1.1,1.32,0.0,1.0,1.0,19.0,16.0,16.0,0.0,0.35,0.95,0.46,2.53,2.53,2.39,48.0,15.0,3.0,2.0,28.0,9.0,2.0,13.0,24.0,2.0,0.0,3619.0,0.0,0.0,0.0,0.0,50.81,9.92,8.66,9.92,8.66,48.0,21.0,20.0,89.0,12.0,5.0,3.0,26.0,32.0,11.0,1.18,4.05,4.69,2.0,5.0,5.0,89.0,69.0,69.0,1.38,2.25,2.25,9.06,9.06,8.7,13.13,5.38,5.38,5.38,5.38,11.0,8.0,8.0,27.0,4.0,0.0,0.0,7.0,5.0,7.0,0.26,0.6,4.52,1.0,1.0,2.0,27.0,19.0,19.0,0.18,0.0,0.0,5.56,5.56,5.56,10.51,8.14,57.0,94.0,0.0,0.0,0.0,0.0,0.0,0.0
